order_id,merchant_id,zone_id,checkout_timestamp,order_category,distance_km,merchant_notification_time,rider_notification_time,rider_arrival_time,out_for_delivery_time,delivery_timestamp
ORD000870,M018,Z8,2026-03-25 19:40:00,food,5.72,2026-03-25 19:41:47.301607,2026-03-25 19:41:16.317500,2026-03-25 19:55:15.201953,2026-03-25 20:14:43.924675,2026-03-25 20:39:15.330944
ORD000871,M033,Z2,2026-03-02 23:58:00,food,2.77,2026-03-02 23:58:35.650795,2026-03-02 23:59:20.706754,2026-03-03 00:33:38.784628,2026-03-03 00:41:31.112950,2026-03-03 00:56:28.236492
ORD000872,M041,Z7,2026-01-23 19:08:00,pharmacy,3.19,2026-01-23 19:09:09.052657,2026-01-23 19:09:55.885392,2026-01-23 19:23:45.983000,2026-01-23 19:24:32.817403,2026-01-23 19:39:24.378897
ORD000873,M026,Z6,2026-01-17 22:00:00,supermarket,0.52,2026-01-17 22:01:35.874781,2026-01-17 22:02:45.341206,2026-01-17 22:13:42.225987,2026-01-17 22:13:42.225987,2026-01-17 22:20:18.596927
ORD000874,M011,Z7,2026-01-16 22:06:00,food,2.69,2026-01-16 22:07:12.730846,2026-01-16 22:08:50.030136,2026-01-16 22:27:38.086138,2026-01-16 22:27:38.086138,2026-01-16 22:41:26.169572
ORD000875,M044,Z4,2026-02-27 14:05:00,food,3.47,2026-02-27 14:06:28.114463,2026-02-27 14:07:17.140149,2026-02-27 14:43:06.830704,2026-02-27 14:51:00.064545,2026-02-27 15:06:21.317227
ORD000876,M013,Z3,2026-02-14 18:11:00,supermarket,3.15,2026-02-14 18:12:14.884655,2026-02-14 18:12:43.485030,2026-02-14 18:36:17.660324,2026-02-14 18:36:17.660324,2026-02-14 18:45:39.203823
ORD000877,M058,Z3,2026-01-19 21:24:00,food,4.6,2026-01-19 21:24:33.723786,2026-01-19 21:26:49.224731,2026-01-19 21:41:45.499514,2026-01-19 21:59:38.555498,2026-01-19 22:16:24.772122
ORD000878,M040,Z3,2026-03-06 10:58:00,supermarket,5.21,2026-03-06 10:58:43.347913,2026-03-06 10:59:39.206282,2026-03-06 11:07:14.834523,2026-03-06 11:09:47.435013,2026-03-06 11:24:24.207602
ORD000879,M048,Z6,2026-01-24 22:22:00,pharmacy,0.68,2026-01-24 22:23:00.540292,2026-01-24 22:23:55.067628,2026-01-24 22:42:47.042668,2026-01-24 22:42:47.042668,2026-01-24 22:47:55.010199
ORD000880,M028,Z8,2026-02-21 10:27:00,food,1.77,2026-02-21 10:28:57.647010,2026-02-21 10:28:28.394753,2026-02-21 10:38:57.297326,2026-02-21 10:55:54.096808,2026-02-21 11:03:23.385244
ORD000881,M042,Z2,2026-03-17 12:13:00,supermarket,2.59,2026-03-17 12:14:36.752755,2026-03-17 12:15:04.758416,2026-03-17 12:34:39.059861,2026-03-17 12:34:39.059861,2026-03-17 12:48:03.442140
ORD000882,M041,Z7,2026-01-26 17:28:00,pharmacy,3.42,2026-01-26 17:29:21.702227,2026-01-26 17:30:01.424654,2026-01-26 17:41:45.128905,2026-01-26 17:41:45.128905,2026-01-26 17:54:30.302087
ORD000883,M034,Z6,2026-01-07 20:47:00,food,0.51,2026-01-07 20:48:36.673585,2026-01-07 20:48:23.079807,2026-01-07 21:01:40.594792,2026-01-07 21:20:52.588404,2026-01-07 21:25:11.628071
ORD000884,M055,Z4,2026-03-08 20:26:00,pharmacy,7.27,2026-03-08 20:26:33.365773,2026-03-08 20:27:47.985540,2026-03-08 20:40:46.626413,2026-03-08 20:40:46.626413,2026-03-08 21:11:40.734448
ORD000885,M037,Z1,2026-01-09 19:59:00,pharmacy,1.75,2026-01-09 20:00:04.787571,2026-01-09 20:01:34.807421,2026-01-09 20:14:45.159520,2026-01-09 20:16:56.819676,2026-01-09 20:26:46.911675
ORD000886,M047,Z7,2026-03-18 20:09:00,pharmacy,7.7,2026-03-18 20:09:37.341524,2026-03-18 20:10:35.741639,2026-03-18 20:41:52.138485,2026-03-18 20:41:52.138485,2026-03-18 21:13:33.381394
ORD000887,M050,Z7,2026-01-29 20:01:00,food,6.66,2026-01-29 20:01:39.993128,2026-01-29 20:03:00.747882,2026-01-29 20:19:02.775715,2026-01-29 20:47:20.525345,2026-01-29 21:15:14.919058
ORD000888,M036,Z4,2026-01-08 16:56:00,food,5.49,2026-01-08 16:57:05.969842,2026-01-08 16:57:30.443504,2026-01-08 17:09:59.367363,2026-01-08 17:09:59.367363,2026-01-08 17:31:06.364193
ORD000889,M058,Z3,2026-01-26 21:03:00,food,4.97,2026-01-26 21:03:55.065816,2026-01-26 21:05:47.176431,2026-01-26 21:24:21.933386,2026-01-26 21:43:08.507178,2026-01-26 22:01:05.903471
ORD000890,M024,Z4,2026-02-20 10:54:00,food,6.91,2026-02-20 10:54:46.233454,2026-02-20 10:56:17.224981,2026-02-20 11:24:08.374304,2026-02-20 11:24:08.374304,2026-02-20 11:50:02.626931
ORD000891,M057,Z1,2026-01-10 18:35:00,food,6.52,2026-01-10 18:35:52.293438,2026-01-10 18:37:41.447403,2026-01-10 18:56:23.314324,2026-01-10 18:56:23.314324,2026-01-10 19:20:27.773459
ORD000892,M069,Z6,2026-03-27 22:56:00,food,5.85,2026-03-27 22:57:37.997340,2026-03-27 22:58:48.406797,2026-03-27 23:20:55.358409,2026-03-27 23:33:01.074947,2026-03-28 00:00:52.600880
ORD000893,M034,Z6,2026-03-04 10:38:00,food,6.73,2026-03-04 10:39:11.455408,2026-03-04 10:39:39.916184,2026-03-04 11:01:42.845445,2026-03-04 11:37:19.256516,2026-03-04 12:03:11.001907
ORD000894,M015,Z5,2026-03-06 23:04:00,food,4.41,2026-03-06 23:05:15.711294,2026-03-06 23:06:40.084570,2026-03-06 23:23:49.222972,2026-03-06 23:33:52.159280,2026-03-06 23:55:05.730858
ORD000895,M030,Z5,2026-02-26 16:36:00,food,1.41,2026-02-26 16:36:37.171831,2026-02-26 16:37:01.224603,2026-02-26 16:55:05.956615,2026-02-26 16:59:49.731425,2026-02-26 17:08:59.214929
ORD000896,M030,Z5,2026-03-29 21:19:00,food,1.68,2026-03-29 21:20:04.742894,2026-03-29 21:21:37.217559,2026-03-29 21:32:34.264216,2026-03-29 21:58:46.688962,2026-03-29 22:08:08.937330
ORD000897,M043,Z8,2026-01-27 21:28:00,supermarket,5.5,2026-01-27 21:29:19.700361,2026-01-27 21:30:53.520061,2026-01-27 21:39:46.440067,2026-01-27 21:42:38.897117,2026-01-27 22:06:08.278513
ORD000898,M016,Z4,2026-02-23 13:21:00,supermarket,3.71,2026-02-23 13:22:10.254376,2026-02-23 13:23:34.746198,2026-02-23 13:37:30.837327,2026-02-23 13:42:24.890501,2026-02-23 13:59:25.905900
ORD000899,M042,Z2,2026-02-04 22:28:00,supermarket,4.83,2026-02-04 22:28:46.940865,2026-02-04 22:30:59.031804,2026-02-04 22:56:51.553192,2026-02-04 23:00:46.763668,2026-02-04 23:24:05.960310
ORD000900,M025,Z6,2026-02-19 21:27:00,food,0.92,2026-02-19 21:27:39.757414,2026-02-19 21:29:31.410515,2026-02-19 21:43:50.303932,2026-02-19 22:04:18.233558,2026-02-19 22:12:05.759507
ORD000901,M000,Z7,2026-02-14 12:59:00,food,0.86,2026-02-14 12:59:45.931330,2026-02-14 13:00:34.140994,2026-02-14 13:14:23.461837,2026-02-14 13:14:23.461837,2026-02-14 13:21:52.366394
ORD000902,M015,Z5,2026-01-02 21:57:00,food,6.05,2026-01-02 21:58:20.281939,2026-01-02 21:59:33.199130,2026-01-02 22:11:50.820844,2026-01-02 22:38:44.837129,2026-01-02 23:04:31.263275
ORD000903,M056,Z8,2026-02-17 10:38:00,food,3.49,2026-02-17 10:38:52.903229,2026-02-17 10:40:14.210397,2026-02-17 10:52:32.688442,2026-02-17 11:00:19.907351,2026-02-17 11:12:48.593454
ORD000904,M072,Z1,2026-02-26 21:08:00,food,0.5,2026-02-26 21:08:52.730738,2026-02-26 21:09:19.459825,2026-02-26 21:28:40.006630,2026-02-26 21:38:32.529974,2026-02-26 21:45:23.712121
ORD000905,M035,Z5,2026-03-28 12:33:00,food,7.6,2026-03-28 12:34:09.403711,2026-03-28 12:34:57.901428,2026-03-28 12:46:27.376589,2026-03-28 12:55:48.929792,2026-03-28 13:28:32.526838
ORD000906,M067,Z1,2026-01-27 15:05:00,food,6.52,2026-01-27 15:06:07.970304,2026-01-27 15:06:17.222848,2026-01-27 15:20:39.221250,2026-01-27 15:25:33.817332,2026-01-27 15:49:00.602809
ORD000907,M015,Z5,2026-02-26 10:51:00,food,4.28,2026-02-26 10:52:17.418501,2026-02-26 10:52:04.676938,2026-02-26 11:10:54.215204,2026-02-26 11:10:54.215204,2026-02-26 11:27:04.002108
ORD000908,M004,Z3,2026-01-14 22:33:00,supermarket,1.02,2026-01-14 22:34:13.238452,2026-01-14 22:35:56.725722,2026-01-14 23:10:07.375091,2026-01-14 23:10:07.375091,2026-01-14 23:15:56.588530
ORD000909,M008,Z7,2026-01-17 17:47:00,pharmacy,6.72,2026-01-17 17:48:36.496463,2026-01-17 17:48:06.396390,2026-01-17 18:04:02.627009,2026-01-17 18:04:02.627009,2026-01-17 18:28:15.710840
ORD000910,M003,Z7,2026-01-28 16:31:00,pharmacy,3.63,2026-01-28 16:32:35.611927,2026-01-28 16:33:05.382508,2026-01-28 16:41:41.790208,2026-01-28 16:41:41.790208,2026-01-28 16:54:22.278189
ORD000911,M012,Z3,2026-02-09 12:25:00,food,4.08,2026-02-09 12:25:50.220408,2026-02-09 12:27:53.228445,2026-02-09 12:39:32.213528,2026-02-09 12:42:12.279688,2026-02-09 12:57:38.107534
ORD000912,M019,Z3,2026-03-07 14:03:00,food,3.91,2026-03-07 14:03:47.147864,2026-03-07 14:04:18.867960,2026-03-07 14:17:04.666655,2026-03-07 14:24:51.758946,2026-03-07 14:40:20.436530
ORD000913,M018,Z8,2026-03-09 15:01:00,food,4.27,2026-03-09 15:02:11.024881,2026-03-09 15:02:44.629859,2026-03-09 15:12:58.885184,2026-03-09 15:15:48.787130,2026-03-09 15:31:37.246435
ORD000914,M044,Z4,2026-03-14 23:13:00,food,5.28,2026-03-14 23:14:46.416569,2026-03-14 23:14:45.527276,2026-03-14 23:29:48.560608,2026-03-14 23:29:48.560608,2026-03-14 23:53:04.991943
ORD000915,M040,Z3,2026-03-04 22:29:00,supermarket,3.82,2026-03-04 22:29:38.631836,2026-03-04 22:30:53.990609,2026-03-04 22:40:16.301200,2026-03-04 22:50:41.711204,2026-03-04 23:07:30.551231
ORD000916,M057,Z1,2026-01-01 14:09:00,food,6.68,2026-01-01 14:10:34.724284,2026-01-01 14:10:25.901634,2026-01-01 14:31:16.847468,2026-01-01 14:34:58.540204,2026-01-01 15:03:18.517234
ORD000917,M009,Z2,2026-01-03 22:21:00,food,0.99,2026-01-03 22:22:36.657880,2026-01-03 22:23:44.048636,2026-01-03 22:35:41.083902,2026-01-03 22:36:35.603319,2026-01-03 22:43:29.585897
ORD000918,M058,Z3,2026-01-09 13:23:00,food,7.61,2026-01-09 13:24:33.363341,2026-01-09 13:24:02.758686,2026-01-09 13:32:01.653516,2026-01-09 14:11:23.747365,2026-01-09 14:37:05.478623
ORD000919,M000,Z7,2026-01-30 21:59:00,food,2.05,2026-01-30 22:00:56.237988,2026-01-30 22:01:31.329119,2026-01-30 22:21:16.525925,2026-01-30 22:21:16.525925,2026-01-30 22:31:33.454733
ORD000920,M053,Z4,2026-03-26 13:25:00,supermarket,0.71,2026-03-26 13:25:55.202418,2026-03-26 13:26:56.052697,2026-03-26 14:13:43.975899,2026-03-26 14:13:43.975899,2026-03-26 14:20:36.906004
ORD000921,M032,Z4,2026-01-25 11:43:00,food,7.18,2026-01-25 11:44:20.058899,2026-01-25 11:45:09.257739,2026-01-25 11:56:21.665375,2026-01-25 12:04:12.084246,2026-01-25 12:29:55.310425
ORD000922,M066,Z4,2026-01-12 21:13:00,pharmacy,7.5,2026-01-12 21:14:46.847572,2026-01-12 21:15:51.459484,2026-01-12 21:41:42.253577,2026-01-12 21:41:42.253577,2026-01-12 22:14:58.543885
ORD000923,M012,Z3,2026-03-15 14:02:00,food,5.84,2026-03-15 14:02:46.941186,2026-03-15 14:04:12.695859,2026-03-15 14:22:00.087765,2026-03-15 14:53:37.482417,2026-03-15 15:13:17.399900
ORD000924,M010,Z3,2026-02-10 16:04:00,food,3.39,2026-02-10 16:04:42.757216,2026-02-10 16:06:35.349505,2026-02-10 16:14:11.221162,2026-02-10 16:27:09.541507,2026-02-10 16:38:15.397576
ORD000925,M043,Z8,2026-01-13 21:49:00,supermarket,6.82,2026-01-13 21:50:04.131290,2026-01-13 21:50:37.895240,2026-01-13 22:05:38.186651,2026-01-13 22:24:40.004891,2026-01-13 22:53:09.087809
ORD000926,M034,Z6,2026-02-09 11:46:00,food,7.62,2026-02-09 11:46:49.107682,2026-02-09 11:47:26.968549,2026-02-09 12:00:41.572276,2026-02-09 12:26:02.849642,2026-02-09 12:53:46.469479
ORD000927,M033,Z2,2026-03-10 12:39:00,food,2.94,2026-03-10 12:40:56.023009,2026-03-10 12:41:41.631031,2026-03-10 12:51:17.598661,2026-03-10 13:09:41.801100,2026-03-10 13:23:24.062794
ORD000928,M020,Z6,2026-03-08 21:09:00,food,3.24,2026-03-08 21:09:31.979988,2026-03-08 21:11:45.186459,2026-03-08 21:35:47.396490,2026-03-08 21:35:47.396490,2026-03-08 21:52:29.956977
ORD000929,M032,Z4,2026-01-11 11:25:00,food,4.51,2026-01-11 11:25:48.819634,2026-01-11 11:26:17.941093,2026-01-11 11:41:40.494818,2026-01-11 11:41:40.494818,2026-01-11 11:58:57.122721
ORD000930,M057,Z1,2026-01-10 12:21:00,food,1.16,2026-01-10 12:22:32.694277,2026-01-10 12:23:13.059444,2026-01-10 12:34:45.142676,2026-01-10 12:49:02.590557,2026-01-10 12:56:30.907313
ORD000931,M035,Z5,2026-03-16 23:10:00,food,3.06,2026-03-16 23:11:23.642407,2026-03-16 23:12:34.661701,2026-03-16 23:32:46.396448,2026-03-16 23:34:38.740983,2026-03-16 23:51:07.444877
ORD000932,M016,Z4,2026-02-27 14:33:00,supermarket,5.45,2026-02-27 14:34:39.150479,2026-02-27 14:35:16.265292,2026-02-27 14:47:49.155172,2026-02-27 15:04:52.683453,2026-02-27 15:29:25.104960
ORD000933,M069,Z6,2026-03-19 11:10:00,food,3.32,2026-03-19 11:10:57.254610,2026-03-19 11:11:34.592762,2026-03-19 11:20:06.731943,2026-03-19 11:33:58.277719,2026-03-19 11:49:25.812419
ORD000934,M043,Z8,2026-02-14 20:39:00,supermarket,5.69,2026-02-14 20:40:20.652440,2026-02-14 20:40:20.972944,2026-02-14 20:49:48.049539,2026-02-14 20:49:48.049539,2026-02-14 21:14:32.365690
ORD000935,M015,Z5,2026-02-01 22:03:00,food,5.34,2026-02-01 22:03:44.130883,2026-02-01 22:04:07.243937,2026-02-01 22:20:53.460135,2026-02-01 22:20:53.460135,2026-02-01 22:44:43.523432
ORD000936,M054,Z7,2026-02-02 15:49:00,supermarket,6.05,2026-02-02 15:50:10.101495,2026-02-02 15:51:47.552951,2026-02-02 16:03:52.045004,2026-02-02 16:03:52.045004,2026-02-02 16:26:21.987041
ORD000937,M038,Z1,2026-03-10 21:46:00,pharmacy,1.47,2026-03-10 21:47:27.353508,2026-03-10 21:48:02.145759,2026-03-10 21:59:20.070652,2026-03-10 22:11:20.429802,2026-03-10 22:21:17.426994
ORD000938,M016,Z4,2026-01-15 19:26:00,supermarket,7.57,2026-01-15 19:27:56.145135,2026-01-15 19:27:10.601371,2026-01-15 19:52:04.621986,2026-01-15 20:02:18.778988,2026-01-15 20:36:54.283149
ORD000939,M024,Z4,2026-02-09 19:25:00,food,5.72,2026-02-09 19:26:21.142540,2026-02-09 19:26:31.742553,2026-02-09 19:33:26.558079,2026-02-09 19:44:58.018374,2026-02-09 20:11:03.850191
ORD000940,M052,Z3,2026-01-05 21:28:00,food,2.23,2026-01-05 21:28:40.848185,2026-01-05 21:30:55.291231,2026-01-05 21:40:17.545306,2026-01-05 22:04:08.143003,2026-01-05 22:14:40.438078
ORD000941,M048,Z6,2026-02-08 11:00:00,pharmacy,3.04,2026-02-08 11:00:43.284576,2026-02-08 11:01:11.240823,2026-02-08 11:13:27.956068,2026-02-08 11:13:27.956068,2026-02-08 11:25:06.943770
ORD000942,M044,Z4,2026-01-19 11:25:00,food,4.41,2026-01-19 11:25:33.856315,2026-01-19 11:27:22.730027,2026-01-19 11:56:13.954257,2026-01-19 12:07:47.452333,2026-01-19 12:26:13.701516
ORD000943,M065,Z2,2026-01-24 22:06:00,food,1.35,2026-01-24 22:07:43.592982,2026-01-24 22:07:34.337956,2026-01-24 22:30:58.005165,2026-01-24 22:30:58.005165,2026-01-24 22:38:25.496694
ORD000944,M008,Z7,2026-02-12 13:57:00,pharmacy,4.47,2026-02-12 13:58:28.172701,2026-02-12 13:59:35.510161,2026-02-12 14:27:06.607775,2026-02-12 14:27:06.607775,2026-02-12 14:46:13.233931
ORD000945,M041,Z7,2026-03-11 20:40:00,pharmacy,2.82,2026-03-11 20:40:51.904322,2026-03-11 20:42:28.938347,2026-03-11 21:06:55.193363,2026-03-11 21:06:55.193363,2026-03-11 21:20:12.100875
ORD000946,M056,Z8,2026-02-05 22:47:00,food,2.05,2026-02-05 22:47:55.821060,2026-02-05 22:48:52.953491,2026-02-05 22:59:54.965532,2026-02-05 23:10:51.733488,2026-02-05 23:20:08.877343
ORD000947,M039,Z3,2026-02-07 20:07:00,pharmacy,2.5,2026-02-07 20:08:42.065169,2026-02-07 20:08:10.922038,2026-02-07 20:22:07.861895,2026-02-07 20:29:36.856508,2026-02-07 20:40:05.323872
ORD000948,M027,Z2,2026-03-21 19:06:00,pharmacy,6.07,2026-03-21 19:07:08.776623,2026-03-21 19:08:12.636683,2026-03-21 19:22:19.959522,2026-03-21 19:22:58.734059,2026-03-21 19:50:20.957971
ORD000949,M012,Z3,2026-01-21 21:45:00,food,5.25,2026-01-21 21:45:52.235267,2026-01-21 21:46:28.574904,2026-01-21 22:03:59.162006,2026-01-21 22:34:35.251822,2026-01-21 22:54:01.689437
ORD000950,M060,Z3,2026-03-02 21:21:00,food,3.44,2026-03-02 21:22:45.306764,2026-03-02 21:22:37.878651,2026-03-02 21:36:45.905020,2026-03-02 21:42:48.236685,2026-03-02 21:56:52.593928
ORD000951,M070,Z2,2026-02-02 20:54:00,food,3.13,2026-02-02 20:54:49.659939,2026-02-02 20:55:40.400289,2026-02-02 21:09:57.475744,2026-02-02 21:20:19.456410,2026-02-02 21:35:49.276404
ORD000952,M021,Z5,2026-03-29 19:37:00,supermarket,2.01,2026-03-29 19:38:41.544098,2026-03-29 19:38:24.447046,2026-03-29 19:56:45.874121,2026-03-29 19:56:45.874121,2026-03-29 20:07:38.183908
ORD000953,M073,Z2,2026-02-28 21:41:00,pharmacy,4.93,2026-02-28 21:42:29.961511,2026-02-28 21:43:05.377254,2026-02-28 22:03:05.657287,2026-02-28 22:03:05.657287,2026-02-28 22:27:20.444156
ORD000954,M045,Z4,2026-01-08 12:20:00,food,1.68,2026-01-08 12:21:14.775049,2026-01-08 12:22:38.022465,2026-01-08 12:36:59.517401,2026-01-08 12:36:59.517401,2026-01-08 12:46:01.736914
ORD000955,M014,Z8,2026-02-14 12:54:00,food,3.72,2026-02-14 12:54:46.434847,2026-02-14 12:55:30.878989,2026-02-14 13:16:45.490169,2026-02-14 13:16:45.490169,2026-02-14 13:34:47.897854
ORD000956,M010,Z3,2026-01-28 11:59:00,food,3.88,2026-01-28 12:00:05.167405,2026-01-28 12:00:51.585957,2026-01-28 12:06:41.307533,2026-01-28 12:18:21.152883,2026-01-28 12:31:01.615321
ORD000957,M032,Z4,2026-01-03 21:40:00,food,5.69,2026-01-03 21:41:21.063006,2026-01-03 21:42:28.306337,2026-01-03 21:51:01.258541,2026-01-03 22:11:37.364963,2026-01-03 22:37:38.969976
ORD000958,M025,Z6,2026-01-02 21:40:00,food,5.06,2026-01-02 21:40:38.787914,2026-01-02 21:42:56.639611,2026-01-02 21:59:59.783037,2026-01-02 22:17:25.605492,2026-01-02 22:40:08.682770
ORD000959,M035,Z5,2026-02-11 12:50:00,food,4.34,2026-02-11 12:50:44.283534,2026-02-11 12:51:20.917597,2026-02-11 13:04:48.834765,2026-02-11 13:20:10.338880,2026-02-11 13:39:23.225249
ORD000960,M033,Z2,2026-02-18 21:34:00,food,6.71,2026-02-18 21:35:45.324479,2026-02-18 21:36:04.925594,2026-02-18 21:46:45.142213,2026-02-18 21:57:18.149236,2026-02-18 22:26:54.244101
ORD000961,M052,Z3,2026-01-06 20:22:00,food,0.8,2026-01-06 20:22:57.053396,2026-01-06 20:24:50.310171,2026-01-06 20:32:12.460737,2026-01-06 20:57:27.098212,2026-01-06 21:01:00.135903
ORD000962,M065,Z2,2026-02-16 23:35:00,food,5.99,2026-02-16 23:35:40.546991,2026-02-16 23:36:08.358327,2026-02-17 00:03:04.660121,2026-02-17 00:03:04.660121,2026-02-17 00:30:02.709726
ORD000963,M019,Z3,2026-01-05 10:18:00,food,2.28,2026-01-05 10:19:32.724417,2026-01-05 10:19:28.772608,2026-01-05 10:31:23.161757,2026-01-05 10:37:24.425507,2026-01-05 10:46:08.758947
ORD000964,M012,Z3,2026-02-04 20:13:00,food,6.35,2026-02-04 20:13:36.122978,2026-02-04 20:14:53.345571,2026-02-04 20:27:44.320785,2026-02-04 20:27:44.320785,2026-02-04 20:49:32.569574
ORD000965,M017,Z8,2026-01-05 10:15:00,pharmacy,3.45,2026-01-05 10:16:45.626261,2026-01-05 10:17:40.528131,2026-01-05 10:26:14.375435,2026-01-05 10:26:14.375435,2026-01-05 10:38:56.116116
ORD000966,M017,Z8,2026-03-10 15:32:00,pharmacy,3.08,2026-03-10 15:33:29.287769,2026-03-10 15:34:59.467788,2026-03-10 15:41:36.785445,2026-03-10 15:41:36.785445,2026-03-10 15:53:10.533500
ORD000967,M062,Z5,2026-02-09 14:48:00,food,0.52,2026-02-09 14:49:51.646421,2026-02-09 14:49:01.681647,2026-02-09 15:13:52.777163,2026-02-09 15:22:23.848042,2026-02-09 15:26:32.309186
ORD000968,M032,Z4,2026-03-23 18:29:00,food,5.28,2026-03-23 18:29:56.658012,2026-03-23 18:31:28.312525,2026-03-23 18:51:58.755371,2026-03-23 18:52:18.696644,2026-03-23 19:12:45.415743
ORD000969,M057,Z1,2026-03-03 11:56:00,food,4.31,2026-03-03 11:57:28.281878,2026-03-03 11:57:16.240722,2026-03-03 12:33:17.837027,2026-03-03 12:33:17.837027,2026-03-03 12:51:04.400554
ORD000970,M009,Z2,2026-02-26 19:03:00,food,5.3,2026-02-26 19:04:11.538428,2026-02-26 19:04:50.879052,2026-02-26 19:23:34.987042,2026-02-26 19:23:34.987042,2026-02-26 19:46:33.147304
ORD000971,M024,Z4,2026-01-23 18:44:00,food,2.12,2026-01-23 18:45:48.245820,2026-01-23 18:45:38.859723,2026-01-23 18:55:23.258161,2026-01-23 19:25:38.966996,2026-01-23 19:35:58.260607
ORD000972,M016,Z4,2026-02-03 17:42:00,supermarket,2.98,2026-02-03 17:42:53.219065,2026-02-03 17:44:14.858445,2026-02-03 17:52:22.645579,2026-02-03 17:53:40.337901,2026-02-03 18:05:53.920647
ORD000973,M030,Z5,2026-02-09 12:50:00,food,2.78,2026-02-09 12:51:39.949793,2026-02-09 12:52:32.201345,2026-02-09 13:10:52.900738,2026-02-09 13:36:57.604991,2026-02-09 13:51:27.351228
ORD000974,M025,Z6,2026-01-23 22:47:00,food,0.73,2026-01-23 22:48:27.178523,2026-01-23 22:48:29.236758,2026-01-23 23:10:22.702696,2026-01-23 23:10:22.702696,2026-01-23 23:17:27.836698
ORD000975,M037,Z1,2026-03-29 22:03:00,pharmacy,7.25,2026-03-29 22:04:18.887983,2026-03-29 22:04:20.929400,2026-03-29 22:24:55.549291,2026-03-29 22:24:55.549291,2026-03-29 22:57:31.510381
ORD000976,M027,Z2,2026-01-21 19:56:00,pharmacy,1.52,2026-01-21 19:57:49.162164,2026-01-21 19:58:43.546001,2026-01-21 20:09:41.840332,2026-01-21 20:09:41.840332,2026-01-21 20:18:48.219710
ORD000977,M047,Z7,2026-02-04 14:54:00,pharmacy,6.89,2026-02-04 14:55:17.799912,2026-02-04 14:55:23.793753,2026-02-04 15:04:28.625970,2026-02-04 15:06:25.762930,2026-02-04 15:34:34.879004
ORD000978,M007,Z5,2026-01-10 19:26:00,food,1.98,2026-01-10 19:27:04.118978,2026-01-10 19:28:15.442948,2026-01-10 19:36:57.592526,2026-01-10 19:48:33.751094,2026-01-10 19:58:27.801001
ORD000979,M025,Z6,2026-03-18 12:43:00,food,5.39,2026-03-18 12:43:35.370582,2026-03-18 12:45:32.747771,2026-03-18 13:16:20.417537,2026-03-18 13:16:20.417537,2026-03-18 13:41:38.648124
ORD000980,M027,Z2,2026-02-09 11:38:00,pharmacy,7.85,2026-02-09 11:39:07.373157,2026-02-09 11:40:44.491859,2026-02-09 11:57:17.550522,2026-02-09 11:57:17.550522,2026-02-09 12:26:06.917573
ORD000981,M032,Z4,2026-02-13 19:53:00,food,7.93,2026-02-13 19:54:46.005111,2026-02-13 19:54:47.877660,2026-02-13 20:25:10.279056,2026-02-13 20:25:10.279056,2026-02-13 21:01:27.833029
ORD000982,M007,Z5,2026-02-09 20:29:00,food,2.64,2026-02-09 20:30:48.671271,2026-02-09 20:31:17.398871,2026-02-09 20:38:21.190178,2026-02-09 20:53:59.672120,2026-02-09 21:08:00.495893
ORD000983,M061,Z7,2026-01-30 23:24:00,food,1.39,2026-01-30 23:25:45.841329,2026-01-30 23:26:38.256651,2026-01-30 23:43:24.133145,2026-01-31 00:12:53.617035,2026-01-31 00:19:26.102721
ORD000984,M009,Z2,2026-01-07 19:15:00,food,1.86,2026-01-07 19:16:53.925320,2026-01-07 19:17:03.554772,2026-01-07 19:38:25.492245,2026-01-07 20:03:28.857596,2026-01-07 20:12:32.510812
ORD000985,M054,Z7,2026-02-08 12:49:00,supermarket,3.81,2026-02-08 12:50:09.005193,2026-02-08 12:50:10.743569,2026-02-08 13:12:35.805824,2026-02-08 13:17:15.981325,2026-02-08 13:34:35.525132
ORD000986,M001,Z4,2026-03-13 23:01:00,food,3.32,2026-03-13 23:01:35.794605,2026-03-13 23:02:02.148658,2026-03-13 23:22:52.836531,2026-03-13 23:48:14.019261,2026-03-14 00:06:35.591426
ORD000987,M017,Z8,2026-02-16 13:28:00,pharmacy,4.76,2026-02-16 13:28:38.495277,2026-02-16 13:30:22.088880,2026-02-16 14:00:59.947540,2026-02-16 14:00:59.947540,2026-02-16 14:20:35.067753
ORD000988,M030,Z5,2026-03-17 21:42:00,food,3.74,2026-03-17 21:43:50.884025,2026-03-17 21:43:04.150052,2026-03-17 22:07:33.651394,2026-03-17 22:20:26.345622,2026-03-17 22:37:08.463902
ORD000989,M036,Z4,2026-02-01 12:14:00,food,3.76,2026-02-01 12:15:14.542886,2026-02-01 12:16:43.309214,2026-02-01 12:32:08.687246,2026-02-01 12:32:08.687246,2026-02-01 12:50:35.568513
ORD000990,M041,Z7,2026-01-21 21:19:00,pharmacy,6.86,2026-01-21 21:20:08.569812,2026-01-21 21:20:20.121969,2026-01-21 21:35:20.548315,2026-01-21 21:35:20.548315,2026-01-21 22:04:55.405477
ORD000991,M067,Z1,2026-02-21 10:45:00,food,3.03,2026-02-21 10:46:15.967683,2026-02-21 10:46:28.108152,2026-02-21 11:03:08.277495,2026-02-21 11:03:08.277495,2026-02-21 11:15:20.998983
